Item_Weight,Item_Visibility_Log,Outlet_Age,Fat_Content_Encoded,Outlet_Size_Encoded,Outlet_Type_Encoded,Location_Type_Encoded,MRP
8.31,0.10944212634040726,22,0.0,0.0,1.0,2,176.0028
8.575,0.02373709769479248,19,1.0,1.0,1.0,2,106.728
7.81,0.03339838374125873,39,0.0,2.0,1.0,3,167.8158
,0.06180429749009956,41,1.0,1.0,0.0,3,226.4694
16.5,0.23691994670602884,28,0.0,1.0,0.0,3,143.5128
,0.19480411202739803,41,1.0,0.0,0.0,1,208.5638
10.395,9.999995000003334e-07,39,0.0,2.0,1.0,3,228.0352
15.5,0.025104157162578387,24,0.0,1.0,1.0,2,81.3934
16.7,0.11328302712182696,17,0.0,1.0,2.0,3,180.4976
10.695,0.05188300972127777,39,1.0,2.0,1.0,3,57.2904
,0.0446242320449451,41,1.0,1.0,0.0,3,141.718
,0.2727269573555312,41,0.0,0.0,0.0,1,97.6752
18.0,0.04647324122280528,17,1.0,1.0,2.0,3,171.6422
,0.023575287151304733,41,1.0,1.0,0.0,3,54.8272
10.1,0.04467888921040835,29,0.0,0.0,1.0,1,38.3848
19.35,0.03930810068103391,17,0.0,1.0,2.0,3,163.6868
14.0,0.04855169573809567,28,0.0,1.0,0.0,3,144.8786
6.63,0.010941102253287083,19,0.0,1.0,1.0,2,57.0588
6.69,9.999995000003334e-07,28,0.0,1.0,0.0,3,178.237
,0.023896569002463085,41,1.0,0.0,0.0,1,64.2168
15.6,0.0645422142557516,39,1.0,2.0,1.0,3,185.2924
12.8,0.06743435135848061,24,1.0,1.0,1.0,2,260.5252
18.85,0.05102505731520349,19,1.0,1.0,1.0,2,192.0846
10.895,0.026837400643312057,19,1.0,1.0,1.0,2,51.6666
7.485,0.06697047248269007,24,1.0,1.0,1.0,2,109.6228
,0.17113452127004508,41,1.0,1.0,0.0,3,149.1418
13.0,0.03457526088266066,24,1.0,1.0,1.0,2,49.8034
6.635,0.026687572553317943,39,1.0,2.0,1.0,3,172.5396
18.7,0.04514709911616283,24,1.0,1.0,1.0,2,153.6682
,0.13623635827906153,41,0.0,1.0,0.0,3,138.8838
6.325,9.999995000003334e-07,28,1.0,1.0,0.0,3,100.4042
,0.09243503690296659,41,0.0,1.0,0.0,3,46.1718
10.0,0.04483658190967778,29,0.0,0.0,1.0,1,141.818
17.85,0.07516037090213082,28,1.0,1.0,0.0,3,152.8682
15.7,0.018782287318501314,27,0.0,1.0,1.0,1,61.0536
15.2,0.04891976148562275,39,1.0,2.0,1.0,3,97.0752
9.5,0.07165383464879559,39,1.0,2.0,1.0,3,252.8724
,0.0856104399687867,41,1.0,1.0,0.0,3,214.2192
7.785,0.0849242201423405,39,1.0,2.0,1.0,3,62.651
7.17,0.09528514858195551,28,0.0,1.0,0.0,3,132.4968
7.36,0.051192163724017366,17,1.0,1.0,2.0,3,56.4588
16.75,0.03204075944182685,39,1.0,2.0,1.0,3,193.3162
11.15,0.1138921095894427,19,1.0,1.0,1.0,2,43.9744
9.6,0.024230853313037187,24,1.0,1.0,1.0,2,188.5214
,0.06111324500891231,41,0.0,1.0,0.0,3,151.7682
12.0,9.999995000003334e-07,27,1.0,1.0,1.0,1,181.3976
13.15,0.03615977749666602,17,1.0,1.0,2.0,3,179.8976
11.1,0.03270318648952695,17,1.0,1.0,2.0,3,119.3124
10.695,0.056493030299188195,19,1.0,1.0,1.0,2,63.0536
7.81,0.05383704341296414,27,0.0,1.0,1.0,1,124.7046
21.2,0.0070149853546001804,22,0.0,0.0,1.0,2,172.4738
6.825,0.05835453370328425,17,1.0,1.0,2.0,3,266.3226
8.1,9.999995000003334e-07,29,1.0,0.0,1.0,1,212.9902
15.85,0.10430544806971145,39,0.0,2.0,1.0,3,39.2506
10.0,9.999995000003334e-07,27,1.0,1.0,1.0,1,248.675
6.425,0.010405077935088318,24,1.0,1.0,1.0,2,117.6808
15.5,0.09592997314728854,39,0.0,2.0,1.0,3,198.3768
,0.0164368675153453,41,0.0,1.0,0.0,3,96.2726
16.7,0.06790531991707154,27,1.0,1.0,1.0,1,218.385
19.0,0.09300245086323786,27,0.0,1.0,1.0,1,47.7718
12.15,0.13544032195900713,29,1.0,0.0,1.0,1,224.4404
12.3,0.05680131286476213,19,0.0,1.0,1.0,2,57.8562
16.1,9.999995000003334e-07,27,0.0,1.0,1.0,1,35.6558
11.85,0.04906553387076303,17,0.0,1.0,2.0,3,165.4526
15.1,0.10098904990913689,19,0.0,1.0,1.0,2,42.3796
8.6,0.14059808488447412,28,1.0,1.0,0.0,3,114.1176
20.25,0.02445945955865712,28,0.0,1.0,0.0,3,193.5162
5.88,0.003584980272258819,22,1.0,0.0,1.0,2,153.3998
6.635,9.999995000003334e-07,17,1.0,1.0,2.0,3,175.2396
15.2,9.999995000003334e-07,39,1.0,2.0,1.0,3,50.1034
6.57,0.09264941674813025,24,1.0,1.0,1.0,2,191.682
15.5,0.0959888449135989,22,0.0,0.0,1.0,2,196.7768
11.0,0.05557401222723457,27,0.0,1.0,1.0,1,242.2512
10.695,0.09233533479193422,28,1.0,1.0,0.0,3,62.4536
17.25,0.03465516843522315,19,1.0,1.0,1.0,2,92.412
14.65,0.08005221039761617,22,1.0,0.0,1.0,2,163.6552
9.3,0.08572733979994066,19,1.0,1.0,1.0,2,145.7786
7.825,0.07676666946940199,24,1.0,1.0,1.0,2,63.7826
,0.13383081316871717,41,0.0,0.0,0.0,1,120.144
,0.026360282718635924,41,0.0,1.0,0.0,3,220.4456
6.69,0.03630086222672474,27,0.0,1.0,1.0,1,175.037
20.1,9.999995000003334e-07,27,0.0,1.0,1.0,1,62.6536
14.85,0.059516702889091444,19,1.0,1.0,1.0,2,254.4698
11.395,0.06753774396889801,17,0.0,1.0,2.0,3,234.9616
,0.09506628097251366,41,1.0,0.0,0.0,1,177.937
18.6,0.11186667870313176,27,1.0,1.0,1.0,1,56.1588
10.195,9.999995000003334e-07,24,1.0,1.0,1.0,2,43.0428
13.5,0.08996975051753636,39,1.0,2.0,1.0,3,188.1872
4.805,0.036999300526845275,22,0.0,0.0,1.0,2,127.0704
17.2,0.0412609688769124,28,0.0,1.0,0.0,3,148.7418
9.0,0.0633330420270032,24,1.0,1.0,1.0,2,177.137
19.75,0.020621794628163517,28,1.0,1.0,0.0,3,187.9872
10.3,0.07591070268673558,27,1.0,1.0,1.0,1,177.937
15.6,9.999995000003334e-07,24,1.0,1.0,1.0,2,176.0054
16.1,0.14846511530768994,24,0.0,1.0,1.0,2,35.3558
9.3,0.04291941164234466,27,1.0,1.0,1.0,1,191.9846
,0.07977473454117431,41,0.0,0.0,0.0,1,246.5144
11.85,0.05443645288536621,17,0.0,1.0,2.0,3,53.2666
16.75,0.07860800451744084,19,1.0,1.0,1.0,2,256.6988
18.85,0.053836821677696364,39,1.0,2.0,1.0,3,131.4284
7.895,0.05949419583155043,24,0.0,1.0,1.0,2,55.4588
19.85,0.04472499828203507,27,1.0,1.0,1.0,1,127.102
11.35,0.023035698226567855,39,0.0,2.0,1.0,3,185.4608
16.0,0.08648755373484755,17,1.0,1.0,2.0,3,140.3154
11.65,0.03922026796087451,24,1.0,1.0,1.0,2,229.8694
16.5,0.06440047160917349,17,0.0,1.0,2.0,3,183.2292
7.17,0.05796538942532598,39,0.0,2.0,1.0,3,129.5968
17.7,0.040196204514527704,24,0.0,1.0,1.0,2,82.6276
5.675,0.023355011083136725,19,0.0,1.0,1.0,2,156.2288
,0.04111961294749701,41,1.0,1.0,0.0,3,54.4982
17.2,0.1459885584426595,19,1.0,1.0,1.0,2,158.9578
9.6,0.09211662401091442,24,1.0,1.0,1.0,2,165.8158
,9.999995000003334e-07,41,0.0,1.0,0.0,3,141.5812
20.6,0.023217771400233303,27,1.0,1.0,1.0,1,93.7778
10.195,0.1489271730386027,17,1.0,1.0,2.0,3,143.4154
,0.03532807068012306,41,1.0,1.0,0.0,3,120.8782
19.7,0.02449264820858316,19,1.0,1.0,1.0,2,82.2592
11.35,0.030388585061003885,27,1.0,1.0,1.0,1,49.7008
6.235,0.019993329699555733,22,1.0,0.0,1.0,2,257.6962
18.2,0.08655404284497693,19,1.0,1.0,1.0,2,196.211
15.6,0.043967324380034,39,1.0,2.0,1.0,3,240.3854
7.785,0.03763141723747229,19,0.0,1.0,1.0,2,103.4964
18.85,0.13271935188366676,24,1.0,1.0,1.0,2,169.9132
16.85,0.04369652788768463,19,1.0,1.0,1.0,2,184.9266
10.695,0.011424575303769788,19,0.0,1.0,1.0,2,72.0038
16.75,0.07294613662699376,39,0.0,2.0,1.0,3,36.8532
9.6,0.006675770376775553,29,1.0,0.0,1.0,1,165.8184
18.7,0.014509937849891798,27,1.0,1.0,1.0,1,52.4324
15.2,0.01885588810355567,29,1.0,0.0,1.0,1,238.4248
16.1,0.013558768051335459,17,0.0,1.0,2.0,3,106.7596
16.7,0.059210100912109154,24,0.0,1.0,1.0,2,97.2384
9.395,0.12426341125798414,19,0.0,1.0,1.0,2,88.5198
10.5,0.0470724049034812,22,0.0,0.0,1.0,2,48.3376
14.15,0.03735664320006864,17,1.0,1.0,2.0,3,122.5046
9.06,0.009720732220191349,39,1.0,2.0,1.0,3,211.456
,0.020262296142070178,41,1.0,1.0,0.0,3,150.2734
,0.11171013419526941,41,0.0,0.0,0.0,1,185.224
17.6,0.0931374538711574,17,1.0,1.0,2.0,3,88.1856
8.43,0.1638649567964407,24,0.0,1.0,1.0,2,172.0422
7.81,0.06522499983214534,39,1.0,2.0,1.0,3,246.2486
6.57,0.09260762026882931,27,1.0,1.0,1.0,1,192.882
8.27,0.018676263775125764,24,1.0,1.0,1.0,2,241.288
,9.999995000003334e-07,41,0.0,0.0,0.0,1,101.0042
7.235,0.07433602936098571,17,1.0,1.0,2.0,3,114.3492
7.105,0.043920838699172855,24,1.0,1.0,1.0,2,61.0562
5.21,0.010994089907515306,17,1.0,1.0,2.0,3,259.5962
14.6,0.05778813596778798,29,1.0,0.0,1.0,1,241.4538
7.72,0.08342618954532106,28,1.0,1.0,0.0,3,75.8986
10.5,0.046862785109996426,39,1.0,2.0,1.0,3,156.8946
15.7,0.03662852749500382,24,0.0,1.0,1.0,2,181.7634
8.3,9.999995000003334e-07,28,0.0,1.0,0.0,3,87.8198
6.17,0.01763756759790415,28,1.0,1.0,0.0,3,65.9826
7.71,0.06472765450072898,17,0.0,1.0,2.0,3,55.4956
,0.03267860631608379,41,1.0,1.0,0.0,3,74.7696
,0.12800907415327137,41,0.0,1.0,0.0,3,156.363
19.75,0.017962715107137425,19,0.0,1.0,1.0,2,178.266
,0.03689245775356047,41,0.0,1.0,0.0,3,130.1994
16.2,0.1597289764456591,28,1.0,1.0,0.0,3,104.399
9.285,0.048199736568021664,24,0.0,1.0,1.0,2,245.4144
20.0,9.999995000003334e-07,29,1.0,0.0,1.0,1,35.119
16.35,0.020322934069993796,39,1.0,2.0,1.0,3,51.3324
19.35,0.02123057885652812,29,0.0,0.0,1.0,1,121.3098
16.2,9.999995000003334e-07,39,1.0,2.0,1.0,3,42.9454
15.35,0.05375436307209516,24,0.0,1.0,1.0,2,149.1734
5.4,0.047087609931860126,24,1.0,1.0,1.0,2,162.8526
,0.03821693646105415,41,1.0,1.0,0.0,3,114.6176
10.395,0.02970732130912904,22,1.0,0.0,1.0,2,114.5176
12.8,0.06740354958371936,27,1.0,1.0,1.0,1,263.6252
5.59,0.0553618442526047,19,0.0,1.0,1.0,2,63.4168
11.395,0.06764069036864377,19,0.0,1.0,1.0,2,234.4616
13.85,0.033958418458735186,39,0.0,2.0,1.0,3,116.8492
12.85,9.999995000003334e-07,19,1.0,1.0,1.0,2,233.3642
15.6,0.04399500957941382,22,1.0,0.0,1.0,2,243.0854
10.5,0.010912955500169925,39,0.0,2.0,1.0,3,164.0842
6.865,0.01391770091752196,27,1.0,1.0,1.0,1,128.0652
10.895,0.03198740807113919,27,0.0,1.0,1.0,1,143.8102
10.5,0.02482178961251437,19,0.0,1.0,1.0,2,218.8508
,0.01196903941399997,41,1.0,1.0,0.0,3,188.253
,0.12165861898305477,41,1.0,1.0,0.0,3,185.3898
11.35,0.044243650134334206,19,0.0,1.0,1.0,2,103.1016
19.75,0.014197360826475615,22,1.0,0.0,1.0,2,102.5332
,0.07279596627886765,41,1.0,1.0,0.0,3,192.282
16.2,9.999995000003334e-07,17,0.0,1.0,2.0,3,175.637
7.565,0.05315719100252131,39,0.0,2.0,1.0,3,55.693
4.92,9.999995000003334e-07,22,1.0,0.0,1.0,2,200.3084
,0.14329132589777624,41,1.0,0.0,0.0,1,229.3668
13.6,0.009943561523325527,29,1.0,0.0,1.0,1,177.637
19.2,0.08151962480199892,22,0.0,0.0,1.0,2,154.9314
,0.011418302360519994,41,0.0,1.0,0.0,3,163.4526
19.2,0.04036767245161166,39,1.0,2.0,1.0,3,131.731
8.05,0.15266583227226443,27,0.0,1.0,1.0,1,115.5518
14.85,0.05733739043379359,28,0.0,1.0,0.0,3,159.7578
14.6,0.057821286258141494,24,1.0,1.0,1.0,2,182.1976
12.85,0.052167691041349246,24,1.0,1.0,1.0,2,184.6608
10.395,0.03621907524220096,29,0.0,0.0,1.0,1,228.1352
15.85,0.18530729420723452,28,0.0,1.0,0.0,3,61.622
17.0,0.04351039257762762,28,0.0,1.0,0.0,3,143.647
7.64,0.06841948139693545,27,0.0,1.0,1.0,1,92.412
13.3,0.06187100898843066,17,1.0,1.0,2.0,3,149.2708
15.0,0.0724764280520504,28,1.0,1.0,0.0,3,138.5838
21.1,0.02062175054664042,19,0.0,1.0,1.0,2,129.7994
17.2,0.02483488344500325,39,0.0,2.0,1.0,3,146.6418
6.4,0.0816710943627577,17,1.0,1.0,2.0,3,42.0796
19.7,0.03797430786667821,39,1.0,2.0,1.0,3,125.7362
7.785,0.037416721553860124,22,0.0,0.0,1.0,2,106.7964
7.435,0.11583844928436828,22,0.0,0.0,1.0,2,207.5638
13.1,0.07240624954477871,24,1.0,1.0,1.0,2,73.2354
9.6,0.02201580092947983,39,0.0,2.0,1.0,3,103.999
8.115,0.03162666758788404,39,0.0,2.0,1.0,3,155.4972
16.6,0.026231392938441244,27,1.0,1.0,1.0,1,55.0614
8.21,0.010767135791032991,19,1.0,1.0,1.0,2,150.2392
6.655,0.016884565067304198,17,1.0,1.0,2.0,3,211.0586
12.8,0.07621935319064907,27,0.0,1.0,1.0,1,184.6608
,0.09523086211330543,41,0.0,1.0,0.0,3,88.6856
19.35,0.05673159120857193,19,0.0,1.0,1.0,2,237.1564
7.76,0.09471316890150243,28,1.0,1.0,0.0,3,98.17
7.575,0.054207303984549975,19,1.0,1.0,1.0,2,195.3768
11.35,0.061550182059256386,17,0.0,1.0,2.0,3,85.9856
10.0,9.999995000003334e-07,39,1.0,2.0,1.0,3,118.744
15.85,0.11539861741149145,19,0.0,1.0,1.0,2,58.022
12.65,0.061083887631860914,27,1.0,1.0,1.0,1,160.6578
18.1,0.02219683633995544,24,1.0,1.0,1.0,2,97.0094
12.35,0.03777075959387493,22,0.0,0.0,1.0,2,110.957
18.75,0.023655034492339078,17,1.0,1.0,2.0,3,100.4042
,0.05644119264274969,41,1.0,1.0,0.0,3,145.1128
,0.010896992528566176,41,1.0,1.0,0.0,3,259.9962
9.1,0.008034750765938457,17,0.0,1.0,2.0,3,79.9618
11.0,0.08413344028302402,39,0.0,2.0,1.0,3,156.663
,0.12451878569456672,41,1.0,0.0,0.0,1,35.3532
13.35,0.01457968202102505,17,0.0,1.0,2.0,3,206.3638
20.0,0.02773554208332612,29,0.0,0.0,1.0,1,43.2744
8.775,0.021492943984097602,19,1.0,1.0,1.0,2,109.2228
,0.045387039150264125,41,0.0,0.0,0.0,1,94.912
8.93,0.028077028257488416,24,1.0,1.0,1.0,2,152.334
15.75,0.1533219519557279,39,1.0,2.0,1.0,3,37.7506
,0.12085225500247944,41,1.0,0.0,0.0,1,67.8142
,0.037553806366549605,41,1.0,1.0,0.0,3,62.0852
8.645,0.02133874098684548,39,1.0,2.0,1.0,3,52.8982
9.395,0.1235091823855934,39,0.0,2.0,1.0,3,85.2198
13.1,0.07220685696459168,39,1.0,2.0,1.0,3,76.6354
,0.11496854892395815,41,0.0,0.0,0.0,1,235.8616
7.645,0.06452340227328171,39,0.0,2.0,1.0,3,41.1112
7.63,0.12637690369538396,29,0.0,0.0,1.0,1,44.8402
6.61,0.028598851344818203,29,0.0,0.0,1.0,1,185.9898
,0.01590553269351267,41,1.0,1.0,0.0,3,194.8478
,0.046178558799687824,41,0.0,1.0,0.0,3,213.5876
,0.10380041913986032,41,1.0,1.0,0.0,3,45.4428
19.25,0.056951750486548804,19,0.0,1.0,1.0,2,85.5908
15.35,0.05394385250276757,19,0.0,1.0,1.0,2,149.3734
20.5,0.035573291506319334,24,1.0,1.0,1.0,2,122.3756
,0.046393594689556436,41,1.0,1.0,0.0,3,180.066
,0.11869090608394971,41,1.0,0.0,0.0,1,253.204
7.905,0.05351851265196923,22,1.0,0.0,1.0,2,109.7254
,9.999995000003334e-07,41,1.0,0.0,0.0,1,42.9086
10.1,0.029880660148468685,17,1.0,1.0,2.0,3,153.7656
,0.11162365399546104,41,1.0,0.0,0.0,1,132.6626
,0.03638189135509753,41,1.0,1.0,0.0,3,182.8634
18.7,0.055943040294864264,29,1.0,0.0,1.0,1,86.3566
7.275,0.02767497847380546,17,1.0,1.0,2.0,3,145.076
,0.06014091520219171,41,0.0,1.0,0.0,3,35.6532
14.5,0.019288152820016263,29,1.0,0.0,1.0,1,163.621
17.25,0.04143681731797831,27,1.0,1.0,1.0,1,171.1764
20.2,0.10702003469407416,19,1.0,1.0,1.0,2,124.9046
12.15,0.02909052951218551,22,1.0,0.0,1.0,2,114.815
,0.07053166600182262,41,1.0,0.0,0.0,1,109.6912
12.5,0.06042841527507259,39,0.0,2.0,1.0,3,197.1426
,0.06343606083897979,41,1.0,1.0,0.0,3,148.705
11.5,0.014751220789932894,29,1.0,0.0,1.0,1,174.008
11.3,0.055117446537975325,17,1.0,1.0,2.0,3,248.0118
12.8,0.10780716526819532,22,0.0,0.0,1.0,2,138.4838
6.895,0.022212050734249183,29,1.0,0.0,1.0,1,142.9812
12.85,0.03015739295328466,29,1.0,0.0,1.0,1,251.704
,0.03284747116129349,41,0.0,1.0,0.0,3,73.5354
16.85,0.043629231341273,17,1.0,1.0,2.0,3,183.1266
17.85,0.04580679835590498,19,0.0,1.0,1.0,2,122.3388
8.365,0.06932707456821323,39,1.0,2.0,1.0,3,39.3506
9.395,0.09886072460812936,27,1.0,1.0,1.0,1,234.2932
,0.025164736244408847,41,1.0,0.0,0.0,1,143.8102
13.65,0.026284005165427,28,1.0,1.0,0.0,3,231.9668
,0.09009617776212615,41,0.0,0.0,0.0,1,89.7856
13.35,0.03180054397057105,17,1.0,1.0,2.0,3,63.3194
,0.08969462203234937,41,0.0,1.0,0.0,3,86.8882
,0.1316141048023192,41,1.0,1.0,0.0,3,264.4884
20.2,0.06419942552615232,19,1.0,1.0,1.0,2,62.351
10.5,0.018899580456406474,27,1.0,1.0,1.0,1,187.524
12.6,0.0238870169658231,39,1.0,2.0,1.0,3,33.2874
,0.08515874885006866,41,1.0,1.0,0.0,3,114.1518
10.1,0.03159170924244074,22,1.0,0.0,1.0,2,51.1008
14.1,0.06472288257945612,22,1.0,0.0,1.0,2,197.9084
,0.035815072459814426,41,1.0,1.0,0.0,3,180.1318
7.63,0.12704819189703498,19,0.0,1.0,1.0,2,45.2402
13.8,0.055618309710405725,19,0.0,1.0,1.0,2,233.6984
8.35,0.11967192879619251,24,0.0,1.0,1.0,2,75.4354
,0.12469429776915927,41,0.0,0.0,0.0,1,82.4908
,0.06679875924885258,41,1.0,1.0,0.0,3,89.6146
20.25,0.018667907274267287,24,0.0,1.0,1.0,2,221.6772
8.575,0.06951878836842139,24,0.0,1.0,1.0,2,196.0794
17.85,0.050819951328398325,39,1.0,2.0,1.0,3,120.6072
5.615,0.11869291847632413,24,1.0,1.0,1.0,2,124.573
12.15,0.1356971767450318,24,0.0,1.0,1.0,2,224.9404
,0.08486927641285096,41,1.0,1.0,0.0,3,145.4786
7.56,0.06191321052340121,27,1.0,1.0,1.0,1,154.563
,0.06175732688729285,41,0.0,1.0,0.0,3,83.6566
10.8,0.07962985630829232,17,1.0,1.0,2.0,3,189.9504
16.2,0.12146397445890854,19,0.0,1.0,1.0,2,176.337
13.0,0.06794053210537665,29,0.0,0.0,1.0,1,65.5484
9.5,9.999995000003334e-07,22,1.0,0.0,1.0,2,225.0088
18.7,0.0559327521901557,22,1.0,0.0,1.0,2,85.2566
7.235,0.09564624060229603,17,1.0,1.0,2.0,3,196.9452
,0.1483540012159257,41,0.0,1.0,0.0,3,253.0014
11.1,0.10496533118272665,29,1.0,0.0,1.0,1,191.1846
7.155,0.15567625354768058,27,0.0,1.0,1.0,1,35.8874
7.825,0.17051295977486447,39,1.0,2.0,1.0,3,252.4698
8.905,0.13447732596347978,19,1.0,1.0,1.0,2,60.3878
,0.14511147416772635,41,0.0,1.0,0.0,3,146.7418
9.195,0.015759121175829876,27,1.0,1.0,1.0,1,83.4592
11.65,0.03911047823148171,39,1.0,2.0,1.0,3,228.9694
16.7,9.999995000003334e-07,28,1.0,1.0,0.0,3,247.5776
9.1,0.07844127190566309,39,0.0,2.0,1.0,3,176.8054
11.35,0.03034212061030799,29,1.0,0.0,1.0,1,49.4008
,0.10175343646258084,41,0.0,0.0,0.0,1,55.6614
5.695,0.06545490050871076,39,0.0,2.0,1.0,3,256.5988
16.5,0.035229756021639184,19,1.0,1.0,1.0,2,92.512
10.695,0.06176286788616827,39,1.0,2.0,1.0,3,36.4848
,0.11992833197292056,41,1.0,1.0,0.0,3,214.2902
17.7,9.999995000003334e-07,27,1.0,1.0,1.0,1,167.7474
19.0,0.06539848688600747,24,1.0,1.0,1.0,2,129.7626
,0.05555350872397667,41,1.0,0.0,0.0,1,237.8906
,0.08757715507368724,41,0.0,1.0,0.0,3,250.0408
13.35,9.999995000003334e-07,17,1.0,1.0,2.0,3,148.4392
14.65,0.06957550825451433,22,1.0,0.0,1.0,2,262.3594
,0.16912817563326152,41,1.0,0.0,0.0,1,82.725
16.7,9.999995000003334e-07,39,1.0,2.0,1.0,3,182.4292
11.6,0.0377956203060502,29,1.0,0.0,1.0,1,55.3272
8.96,0.06676621298852516,27,0.0,1.0,1.0,1,197.3768
9.6,0.02933026059391086,17,1.0,1.0,2.0,3,44.4086
,0.09825929597410432,41,1.0,1.0,0.0,3,237.3932
12.6,0.007470664961859391,19,1.0,1.0,1.0,2,186.4556
12.15,0.1361565551182751,19,1.0,1.0,1.0,2,227.0404
9.395,0.12360594556300043,29,0.0,0.0,1.0,1,88.1198
18.85,0.041765408245549245,29,1.0,0.0,1.0,1,256.633
,0.05157055624692857,41,0.0,1.0,0.0,3,46.706
15.85,0.10211275247991267,39,1.0,2.0,1.0,3,59.1904
17.6,0.04093643661150919,17,1.0,1.0,2.0,3,166.0526
21.1,0.020503105433487132,22,0.0,0.0,1.0,2,127.7994
11.65,0.033348531554905594,27,1.0,1.0,1.0,1,113.886
6.71,0.03502170483647984,27,1.0,1.0,1.0,1,217.6166
15.6,0.08406823068038273,22,1.0,0.0,1.0,2,220.0798
13.3,0.021168256165166915,19,1.0,1.0,1.0,2,119.8124
14.1,0.11910844491334574,19,1.0,1.0,1.0,2,85.3198
11.395,0.11017609432440142,28,0.0,1.0,0.0,3,236.0616
13.65,0.0639152760231769,19,1.0,1.0,1.0,2,44.2402
18.85,0.03957062404270964,22,1.0,0.0,1.0,2,244.0144
11.8,0.10735482729572347,29,1.0,0.0,1.0,1,185.8924
19.25,0.0969214673466913,29,1.0,0.0,1.0,1,52.8956
19.85,0.07846044702063808,24,0.0,1.0,1.0,2,169.7816
12.5,0.07816343741235435,24,1.0,1.0,1.0,2,219.0798
15.5,0.03252459313657803,19,1.0,1.0,1.0,2,105.7938
17.75,0.030026326915432718,39,1.0,2.0,1.0,3,181.666
14.75,0.08572218792573398,24,1.0,1.0,1.0,2,112.2518
8.985,0.056439561360738424,17,0.0,1.0,2.0,3,130.831
8.02,0.019675622172546897,29,1.0,0.0,1.0,1,154.9972
9.8,0.025791576313349572,27,1.0,1.0,1.0,1,216.385
8.645,0.021475837483272763,19,1.0,1.0,1.0,2,54.5982
17.35,0.02738853143088634,19,0.0,1.0,1.0,2,88.9856
8.52,0.026848744028449504,19,1.0,1.0,1.0,2,151.8682
5.63,0.024380458509501737,19,0.0,1.0,1.0,2,103.7306
6.38,0.03139414996974328,22,1.0,0.0,1.0,2,177.7344
,0.0376159935869797,41,1.0,1.0,0.0,3,54.3272
5.78,0.09219779590400985,24,1.0,1.0,1.0,2,162.4552
10.0,9.999995000003334e-07,27,0.0,1.0,1.0,1,129.2994
11.6,0.009730702776291553,27,0.0,1.0,1.0,1,225.1404
11.65,9.999995000003334e-07,17,1.0,1.0,2.0,3,187.724
19.2,0.14600334856159747,28,0.0,1.0,0.0,3,189.3214
10.895,0.015976712908561633,28,0.0,1.0,0.0,3,121.773
17.35,0.06711584884830016,28,0.0,1.0,0.0,3,92.3804
6.65,0.13692378382817502,28,1.0,1.0,0.0,3,125.5678
,0.04873158721574051,41,1.0,0.0,0.0,1,195.6136
7.725,0.028657700254563462,29,1.0,0.0,1.0,1,120.1414
8.71,0.06977570032981487,27,0.0,1.0,1.0,1,184.8924
16.1,0.0957065966753189,24,1.0,1.0,1.0,2,77.2328
14.65,0.15727572122352407,29,1.0,0.0,1.0,1,56.1614
12.6,0.08383845592857198,29,1.0,0.0,1.0,1,110.0228
13.1,0.00604440770678382,29,1.0,0.0,1.0,1,187.3898
,0.02029784975133455,41,1.0,1.0,0.0,3,91.483
11.15,0.08237233106944757,39,0.0,2.0,1.0,3,169.479
20.7,0.07624827050882023,39,0.0,2.0,1.0,3,98.8042
,0.14769771501922702,41,0.0,1.0,0.0,3,143.1154
14.0,0.023588711808726397,19,1.0,1.0,1.0,2,101.5332
19.1,0.0652556542486428,24,1.0,1.0,1.0,2,42.4796
9.695,0.19451347407406136,28,0.0,1.0,0.0,3,225.9404
19.1,0.04455684678842447,19,1.0,1.0,1.0,2,39.1138
17.85,0.0207623568045268,27,0.0,1.0,1.0,1,259.7936
11.65,0.07321987762878085,27,0.0,1.0,1.0,1,84.4908
12.3,0.06271132877536312,27,0.0,1.0,1.0,1,93.6804
,0.029540853536778044,41,1.0,1.0,0.0,3,77.867
7.81,0.05405166957040134,19,0.0,1.0,1.0,2,125.8046
20.1,0.014910614222154202,19,1.0,1.0,1.0,2,142.1154
10.5,0.06433574964332119,17,0.0,1.0,2.0,3,80.796
,0.1960610388468024,41,0.0,0.0,0.0,1,36.7874
8.575,0.06965587418541469,17,0.0,1.0,2.0,3,195.5794
20.1,0.02217334042401289,22,0.0,0.0,1.0,2,226.2036
21.2,0.06829048713947501,29,1.0,0.0,1.0,1,176.337
,0.06737919073755004,41,1.0,1.0,0.0,3,262.9226
16.0,0.0741900694265057,24,1.0,1.0,1.0,2,45.1086
17.1,0.032080821218162414,39,1.0,2.0,1.0,3,150.4392
,0.07162673249442796,41,1.0,1.0,0.0,3,91.083
,0.1664581108752939,41,1.0,0.0,0.0,1,168.8448
19.35,0.016471923911679714,22,1.0,0.0,1.0,2,120.0098
19.35,0.09953738348512653,28,0.0,1.0,0.0,3,165.9184
11.85,0.12505521624777563,17,1.0,1.0,2.0,3,95.8726
8.0,0.029810395831941033,22,0.0,0.0,1.0,2,250.6092
,0.08013405642418918,41,1.0,1.0,0.0,3,107.4596
17.85,0.018630867524349767,28,1.0,1.0,0.0,3,214.956
16.6,0.12752079298230665,24,1.0,1.0,1.0,2,170.4422
,0.024736426264684797,41,0.0,1.0,0.0,3,146.1418
8.485,0.056616694914521135,24,1.0,1.0,1.0,2,104.399
